,진료년도,상병구분,시도,SIGUNGU_NM,SIGUNGU_CD,성별,환자수,입내원일수,요양급여비용총액
449,2023,ADHD,경북,포항남구,37011,여,75,429,43591680
450,2023,ADHD,경북,포항북구,37012,남,775,6216,778147030
451,2023,ADHD,경북,포항북구,37012,여,290,1958,236741810
452,2023,ADHD,경북,문경시,37090,남,14,44,1403220
453,2023,ADHD,경북,문경시,37090,여,0,0,0
454,2023,ADHD,경북,상주시,37080,남,22,156,5521030
455,2023,ADHD,경북,상주시,37080,여,0,0,0
456,2023,ADHD,경북,경산시,37100,남,551,3068,410542600
457,2023,ADHD,경북,경산시,37100,여,357,1818,232244170
458,2023,ADHD,경남,거창군,38590,남,0,0,0
459,2023,ADHD,경남,거창군,38590,여,0,0,0
460,2023,ADHD,경남,고성군,32600,남,0,0,0
461,2023,ADHD,경남,고성군,38540,남,0,0,0
462,2023,ADHD,경남,고성군,32600,여,0,0,0
463,2023,ADHD,경남,고성군,38540,여,0,0,0
464,2023,ADHD,경남,남해군,38550,남,0,0,0
465,2023,ADHD,경남,남해군,38550,여,0,0,0
466,2023,ADHD,경남,산청군,38570,남,0,0,0
467,2023,ADHD,경남,산청군,38570,여,0,0,0
468,2023,ADHD,경남,의령군,38510,남,0,0,0
469,2023,ADHD,경남,의령군,38510,여,0,0,0
470,2023,ADHD,경남,창녕군,38530,남,19,124,10532070
471,2023,ADHD,경남,창녕군,38530,여,0,0,0
472,2023,ADHD,경남,하동군,38560,남,0,0,0
473,2023,ADHD,경남,하동군,38560,여,0,0,0
474,2023,ADHD,경남,함안군,38520,남,0,0,0
475,2023,ADHD,경남,함안군,38520,여,0,0,0
476,2023,ADHD,경남,함양군,38580,남,17,49,1839600
477,2023,ADHD,경남,함양군,38580,여,10,55,1902260
478,2023,ADHD,경남,합천군,38600,남,0,0,0
479,2023,ADHD,경남,합천군,38600,여,0,0,0
480,2023,ADHD,경남,김해시,38070,남,804,6325,545905180
481,2023,ADHD,경남,김해시,38070,여,309,1980,157299660
482,2023,ADHD,경남,사천시,38060,남,29,144,11688280
483,2023,ADHD,경남,사천시,38060,여,16,51,4214240
484,2023,ADHD,경남,진주시,38030,남,1205,7021,425104650
485,2023,ADHD,경남,진주시,38030,여,478,2549,154737030
486,2023,ADHD,경남,창원마산회원구,38114,남,615,3522,330562300
487,2023,ADHD,경남,창원마산회원구,38114,여,407,2803,269726750
488,2023,ADHD,경남,창원마산합포구,38113,남,109,503,39312940
489,2023,ADHD,경남,창원마산합포구,38113,여,72,368,24464360
490,2023,ADHD,경남,창원진해구,38115,남,43,174,11944430
491,2023,ADHD,경남,창원진해구,38115,여,25,131,10523160
492,2023,ADHD,경남,창원의창구,38111,남,71,296,18695390
493,2023,ADHD,경남,창원의창구,38111,여,33,141,10354680
494,2023,ADHD,경남,창원성산구,38112,남,1368,8173,692792160
495,2023,ADHD,경남,창원성산구,38112,여,760,4747,383175260
496,2023,ADHD,경남,통영시,38050,남,125,1053,37687010
497,2023,ADHD,경남,통영시,38050,여,61,515,19723400
498,2023,ADHD,경남,밀양시,38080,남,94,772,77797160
499,2023,ADHD,경남,밀양시,38080,여,27,168,17423180
500,2023,ADHD,경남,거제시,38090,남,313,1862,99863670
501,2023,ADHD,경남,거제시,38090,여,151,771,32265890
502,2023,ADHD,경남,양산시,38100,남,967,4744,378633920
503,2023,ADHD,경남,양산시,38100,여,385,1958,167268330
504,2023,ADHD,제주,서귀포시,39020,남,353,2769,164655780
505,2023,ADHD,제주,서귀포시,39020,여,194,1178,80128700
506,2023,ADHD,제주,제주시,39010,남,1279,9765,781955740
507,2023,ADHD,제주,제주시,39010,여,721,4838,357106820
508,2023,ADHD,세종,세종시,29010,남,1547,9622,716032130
509,2023,ADHD,세종,세종시,29010,여,650,3917,306345240
510,2023,불면증,서울,강남구,11230,남,8146,29839,1318044230
511,2023,불면증,서울,강남구,11230,여,13380,53856,2512679750
512,2023,불면증,서울,강동구,11250,남,3636,14183,558101530
513,2023,불면증,서울,강동구,11250,여,4932,19661,728597140
514,2023,불면증,서울,강서구,11160,남,3371,14120,668085440
515,2023,불면증,서울,강서구,11160,여,5559,22822,1075744410
516,2023,불면증,서울,관악구,11210,남,2848,12403,412530370
517,2023,불면증,서울,관악구,11210,여,3725,15190,569244640
518,2023,불면증,서울,구로구,11170,남,2188,8096,239481000
519,2023,불면증,서울,구로구,11170,여,3431,11899,356223420
520,2023,불면증,서울,도봉구,11100,남,1601,7061,172790110
521,2023,불면증,서울,도봉구,11100,여,2582,10338,254992270
522,2023,불면증,서울,동대문구,11060,남,2121,8040,262870670
523,2023,불면증,서울,동대문구,11060,여,3300,11835,388406360
524,2023,불면증,서울,동작구,11200,남,2296,9932,372745140
525,2023,불면증,서울,동작구,11200,여,3856,14557,568095320
526,2023,불면증,서울,마포구,11140,남,2327,9006,341732680
527,2023,불면증,서울,마포구,11140,여,3594,14380,553390940
528,2023,불면증,서울,서대문구,11130,남,2109,9212,338420850
529,2023,불면증,서울,서대문구,11130,여,3435,14102,516584310
530,2023,불면증,서울,성동구,11040,남,1581,6088,246674910
531,2023,불면증,서울,성동구,11040,여,2664,10194,417096270
532,2023,불면증,서울,성북구,11080,남,1531,5759,165308690
533,2023,불면증,서울,성북구,11080,여,2680,9443,277165770
534,2023,불면증,서울,영등포구,11190,남,2890,9873,371260490
535,2023,불면증,서울,영등포구,11190,여,4111,13741,539420070
536,2023,불면증,서울,용산구,11030,남,1485,5204,192091540
537,2023,불면증,서울,용산구,11030,여,2178,7501,303421690
538,2023,불면증,서울,은평구,11120,남,2617,11030,396189980
539,2023,불면증,서울,은평구,11120,여,4756,19777,773069830
540,2023,불면증,서울,종로구,11010,남,2487,9586,542148690
541,2023,불면증,서울,종로구,11010,여,3732,14214,899996020
542,2023,불면증,서울,중구,11020,남,1790,6255,258189620
543,2023,불면증,서울,중구,11020,여,2109,7285,296841820
544,2023,불면증,서울,송파구,11240,남,4278,14311,524667110
545,2023,불면증,서울,송파구,11240,여,7502,25019,907553820
546,2023,불면증,서울,중랑구,11070,남,2389,9670,315958070
547,2023,불면증,서울,중랑구,11070,여,3768,14525,493088380
548,2023,불면증,서울,양천구,11150,남,2342,9754,321936350
549,2023,불면증,서울,양천구,11150,여,4216,17178,607160730
550,2023,불면증,서울,서초구,11220,남,3458,12457,535751720
551,2023,불면증,서울,서초구,11220,여,6015,21912,958989510
552,2023,불면증,서울,노원구,11110,남,2566,9877,264207700
553,2023,불면증,서울,노원구,11110,여,4446,17228,472531280
554,2023,불면증,서울,광진구,11050,남,2157,8064,417142230
555,2023,불면증,서울,광진구,11050,여,3646,14805,791983760
556,2023,불면증,서울,강북구,11090,남,1694,7538,218190260
557,2023,불면증,서울,강북구,11090,여,3218,15918,483401540
558,2023,불면증,서울,금천구,11180,남,1220,4017,151165310
559,2023,불면증,서울,금천구,11180,여,1729,5105,172221350
560,2023,불면증,부산,부산남구,21070,남,1643,7931,322563140
561,2023,불면증,부산,부산남구,21070,여,2626,11461,445601810
562,2023,불면증,부산,부산동구,21030,남,1003,5397,188842950
563,2023,불면증,부산,부산동구,21030,여,1692,9400,322130830
564,2023,불면증,부산,부산동래구,21060,남,1600,7296,279384830
565,2023,불면증,부산,부산동래구,21060,여,2678,12166,465537190
566,2023,불면증,부산,부산진구,21050,남,3358,18902,731907510
567,2023,불면증,부산,부산진구,21050,여,5610,30194,1159950070
568,2023,불면증,부산,부산북구,21080,남,1566,8176,280708500
569,2023,불면증,부산,부산북구,21080,여,2700,13317,474761810
570,2023,불면증,부산,부산서구,21020,남,569,2294,65618820
571,2023,불면증,부산,부산서구,21020,여,893,3031,85468250
572,2023,불면증,부산,부산영도구,21040,남,706,3495,80586790
573,2023,불면증,부산,부산영도구,21040,여,1080,4620,104505360
574,2023,불면증,부산,부산중구,21010,남,501,2184,88905920
575,2023,불면증,부산,부산중구,21010,여,833,3989,160582490
576,2023,불면증,부산,부산해운대구,21090,남,2743,13131,586835510
577,2023,불면증,부산,부산해운대구,21090,여,5046,23212,1035477870
578,2023,불면증,부산,부산사하구,21100,남,2289,12295,417561550
579,2023,불면증,부산,부산사하구,21100,여,3797,20393,697937870
580,2023,불면증,부산,부산금정구,21110,남,1593,7107,211942850
581,2023,불면증,부산,부산금정구,21110,여,2495,10148,286339850
582,2023,불면증,부산,부산강서구,21120,남,516,1620,42213040
583,2023,불면증,부산,부산강서구,21120,여,660,2198,47563530
584,2023,불면증,부산,부산연제구,21130,남,1570,7784,262122620
585,2023,불면증,부산,부산연제구,21130,여,2547,11119,365270470
586,2023,불면증,부산,부산수영구,21140,남,1323,6121,236238490
587,2023,불면증,부산,부산수영구,21140,여,2145,9835,379280030
588,2023,불면증,부산,부산사상구,21150,남,1961,9662,391445870
589,2023,불면증,부산,부산사상구,21150,여,1796,8707,307051260
590,2023,불면증,부산,부산기장군,21510,남,1024,4021,131194550
591,2023,불면증,부산,부산기장군,21510,여,1597,7227,251230480
592,2023,불면증,인천,인천미추홀구,23090,남,2209,8953,280640750
593,2023,불면증,인천,인천미추홀구,23090,여,3337,14010,442646190
594,2023,불면증,인천,인천동구,23020,남,351,1343,31349630
595,2023,불면증,인천,인천동구,23020,여,466,1676,34019510
596,2023,불면증,인천,인천부평구,23060,남,2755,11800,364883530
597,2023,불면증,인천,인천부평구,23060,여,4639,19945,645440280
598,2023,불면증,인천,인천중구,23010,남,1267,5609,194757430
599,2023,불면증,인천,인천중구,23010,여,1657,7217,257226650
600,2023,불면증,인천,인천서구,23080,남,2886,11894,373711310
601,2023,불면증,인천,인천서구,23080,여,4694,20106,647262080
602,2023,불면증,인천,인천남동구,23050,남,2771,11532,442372780
603,2023,불면증,인천,인천남동구,23050,여,4618,19545,759578060
604,2023,불면증,인천,인천연수구,23040,남,1482,5608,168355070
605,2023,불면증,인천,인천연수구,23040,여,2447,9339,259122910
606,2023,불면증,인천,인천계양구,23070,남,1555,6343,165137930
607,2023,불면증,인천,인천계양구,23070,여,2571,10938,296754650
608,2023,불면증,인천,인천강화군,23510,남,347,1382,52875650
609,2023,불면증,인천,인천강화군,23510,여,448,1858,55883760
610,2023,불면증,인천,인천옹진군,23520,남,57,185,4046380
611,2023,불면증,인천,인천옹진군,23520,여,29,155,2791220
612,2023,불면증,대구,대구남구,22040,남,1305,5779,191959480
613,2023,불면증,대구,대구남구,22040,여,2137,9039,310915550
614,2023,불면증,대구,대구동구,22020,남,3164,14574,528115910
615,2023,불면증,대구,대구동구,22020,여,3885,17281,558751520
616,2023,불면증,대구,대구북구,22050,남,2220,8911,248716520
617,2023,불면증,대구,대구북구,22050,여,3481,12966,363079100
618,2023,불면증,대구,대구서구,22030,남,934,3675,85267810
619,2023,불면증,대구,대구서구,22030,여,1492,5522,120799440
620,2023,불면증,대구,대구수성구,22060,남,2770,11908,402839230
621,2023,불면증,대구,대구수성구,22060,여,4703,18936,638278080
622,2023,불면증,대구,대구중구,22010,남,1236,5385,173142300
623,2023,불면증,대구,대구중구,22010,여,2383,11703,408855720
624,2023,불면증,대구,대구달서구,22070,남,4340,18956,715109730
625,2023,불면증,대구,대구달서구,22070,여,6447,27004,967384070
626,2023,불면증,대구,대구달성군,22510,남,1406,5443,213679060
627,2023,불면증,대구,대구달성군,22510,여,2021,7629,301736560
628,2023,불면증,대구,대구군위군,22520,남,74,183,2457810
629,2023,불면증,대구,대구군위군,22520,여,103,223,3427600
630,2023,불면증,광주,광주동구,24010,남,736,2705,96746860
631,2023,불면증,광주,광주동구,24010,여,1006,3155,106577020
632,2023,불면증,광주,광주북구,24040,남,2195,7800,280749830
633,2023,불면증,광주,광주북구,24040,여,3168,10633,349144490
634,2023,불면증,광주,광주서구,24020,남,1557,6395,178899540
635,2023,불면증,광주,광주서구,24020,여,2518,10595,307892940
636,2023,불면증,광주,광주광산구,24050,남,1716,6642,209018110
637,2023,불면증,광주,광주광산구,24050,여,2107,7162,195773000
638,2023,불면증,광주,광주남구,24030,남,1030,4145,163918630
639,2023,불면증,광주,광주남구,24030,여,1624,6006,220946980
640,2023,불면증,대전,대전유성구,25040,남,1680,6909,221171530
641,2023,불면증,대전,대전유성구,25040,여,2622,10914,344990290
642,2023,불면증,대전,대전대덕구,25050,남,1307,4901,168440060
643,2023,불면증,대전,대전대덕구,25050,여,1302,5383,178655590
644,2023,불면증,대전,대전서구,25030,남,3024,13863,468132890
645,2023,불면증,대전,대전서구,25030,여,5144,22851,734131740
646,2023,불면증,대전,대전동구,25010,남,1306,5309,152705190
647,2023,불면증,대전,대전동구,25010,여,1972,8291,256172040
648,2023,불면증,대전,대전중구,25020,남,1955,8601,314114960
649,2023,불면증,대전,대전중구,25020,여,2869,12285,457058010
650,2023,불면증,울산,울산남구,26020,남,1858,7004,195186630
651,2023,불면증,울산,울산남구,26020,여,2705,9947,282558680
652,2023,불면증,울산,울산동구,26030,남,754,3263,132040300
653,2023,불면증,울산,울산동구,26030,여,1056,4634,204179730
654,2023,불면증,울산,울산중구,26010,남,1063,4610,106558610
655,2023,불면증,울산,울산중구,26010,여,1433,5919,132563430
656,2023,불면증,울산,울산북구,26040,남,830,3969,120252670
657,2023,불면증,울산,울산북구,26040,여,1203,5701,183620780
658,2023,불면증,울산,울산울주군,26510,남,882,3468,65886850
659,2023,불면증,울산,울산울주군,26510,여,1169,4283,72705740
660,2023,불면증,경기,가평군,31570,남,524,1911,44898090
661,2023,불면증,경기,가평군,31570,여,708,2299,50304890
662,2023,불면증,경기,양평군,31580,남,728,2335,51058990
663,2023,불면증,경기,양평군,31580,여,1147,3747,94768330
664,2023,불면증,경기,연천군,31550,남,169,513,14509440
665,2023,불면증,경기,연천군,31550,여,232,714,16419990
666,2023,불면증,경기,광명시,31060,남,1687,7503,328014960
667,2023,불면증,경기,광명시,31060,여,2711,12722,519322690
668,2023,불면증,경기,동두천시,31080,남,540,2701,103339160
669,2023,불면증,경기,동두천시,31080,여,803,3945,139170720
670,2023,불면증,경기,부천시,31050,남,3716,14338,409206640
671,2023,불면증,경기,부천시,31050,여,6256,24114,698581640
672,2023,불면증,경기,부천소사구,31050,남,210,298,9105550
673,2023,불면증,경기,부천소사구,31050,여,359,529,17569870
674,2023,불면증,경기,부천오정구,31050,남,243,350,6659700
675,2023,불면증,경기,부천오정구,31050,여,434,583,14412130
676,2023,불면증,경기,부천원미구,31050,남,662,875,29377210
677,2023,불면증,경기,부천원미구,31050,여,1172,1613,60601160
678,2023,불면증,경기,성남수정구,31021,남,1473,5813,155756030
679,2023,불면증,경기,성남수정구,31021,여,2353,8891,259628870
680,2023,불면증,경기,성남중원구,31022,남,1221,4947,127082930
681,2023,불면증,경기,성남중원구,31022,여,1960,7380,200969280
682,2023,불면증,경기,성남분당구,31023,남,4918,17668,844838320
683,2023,불면증,경기,성남분당구,31023,여,8570,30574,1466790130
684,2023,불면증,경기,수원권선구,31012,남,1659,5544,125925550
685,2023,불면증,경기,수원권선구,31012,여,2806,9824,214992400
686,2023,불면증,경기,수원장안구,31011,남,1180,4742,136849410
687,2023,불면증,경기,수원장안구,31011,여,1976,7912,293575770
688,2023,불면증,경기,수원팔달구,31013,남,2598,10611,560525430
689,2023,불면증,경기,수원팔달구,31013,여,4561,18550,1044129840
690,2023,불면증,경기,수원영통구,31014,남,2220,8052,496781030
691,2023,불면증,경기,수원영통구,31014,여,3416,12429,599503160
692,2023,불면증,경기,안양만안구,31041,남,1344,5340,165694340
693,2023,불면증,경기,안양만안구,31041,여,2093,8150,242442790
694,2023,불면증,경기,안양동안구,31042,남,1651,6569,212373430
695,2023,불면증,경기,안양동안구,31042,여,2781,10465,345949870
696,2023,불면증,경기,의정부시,31030,남,2608,9489,281270840
697,2023,불면증,경기,의정부시,31030,여,4494,16730,473828740
698,2023,불면증,경기,과천시,31110,남,187,502,8668270
699,2023,불면증,경기,과천시,31110,여,353,911,15943800
700,2023,불면증,경기,구리시,31120,남,1380,5980,194244470
701,2023,불면증,경기,구리시,31120,여,2270,9600,309124020
702,2023,불면증,경기,안산단원구,31092,남,2197,7950,241256620
703,2023,불면증,경기,안산단원구,31092,여,3203,12206,362802670
704,2023,불면증,경기,안산상록구,31091,남,2031,8135,174844940
705,2023,불면증,경기,안산상록구,31091,여,3405,14082,295189410
706,2023,불면증,경기,평택시,31070,남,3487,13183,373275990
707,2023,불면증,경기,평택시,31070,여,4887,19067,507278750
708,2023,불면증,경기,하남시,31180,남,1304,4440,145346050
709,2023,불면증,경기,하남시,31180,여,2100,7196,256566510
710,2023,불면증,경기,군포시,31160,남,1184,4652,124598660
711,2023,불면증,경기,군포시,31160,여,2236,8285,210079160
712,2023,불면증,경기,남양주시,31130,남,3495,14208,387345050
713,2023,불면증,경기,남양주시,31130,여,5999,25152,705000490
714,2023,불면증,경기,의왕시,31170,남,655,1990,50959460
715,2023,불면증,경기,의왕시,31170,여,917,2807,52070180
716,2023,불면증,경기,시흥시,31150,남,2210,7783,227807400
717,2023,불면증,경기,시흥시,31150,여,3209,11824,358362070
718,2023,불면증,경기,오산시,31140,남,1147,4350,108564050
719,2023,불면증,경기,오산시,31140,여,1730,6497,173241030
720,2023,불면증,경기,고양덕양구,31101,남,2198,7717,218804740
721,2023,불면증,경기,고양덕양구,31101,여,3874,12996,384367210
722,2023,불면증,경기,고양일산서구,31104,남,1958,8424,283668680
723,2023,불면증,경기,고양일산서구,31104,여,3339,13504,442365110
724,2023,불면증,경기,고양일산동구,31103,남,1735,6766,226999910
725,2023,불면증,경기,고양일산동구,31103,여,3263,12306,442362510
726,2023,불면증,경기,용인기흥구,31192,남,2584,9897,322671590
727,2023,불면증,경기,용인기흥구,31192,여,4775,16787,545190970
728,2023,불면증,경기,용인수지구,31193,남,1844,6510,148167250
729,2023,불면증,경기,용인수지구,31193,여,3382,11317,272392050
730,2023,불면증,경기,용인처인구,31191,남,1531,5763,152733780
731,2023,불면증,경기,용인처인구,31191,여,2264,8846,253988920
732,2023,불면증,경기,이천시,31210,남,1150,4197,88880880
733,2023,불면증,경기,이천시,31210,여,1608,5685,125530430
734,2023,불면증,경기,파주시,31200,남,2240,8684,222952450
735,2023,불면증,경기,파주시,31200,여,3267,12797,339191350
736,2023,불면증,경기,김포시,31230,남,2384,8520,254275780
